Index,LT,Age,Country,Locality,Site,Date,GPS Latitude N,GPS Longitude E,End-Start (Intercept),Genus,Species,AphiaID,Depth [m],ReefZone
1672,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,35,NA,NA,NA,3.7,Shallow reef slope
1673,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,24,Pocillopora,verrucosa,206954,3.7,Shallow reef slope
1674,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,7,Pocillopora,sp.,206938,3.7,Shallow reef slope
1675,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,8,Pocillopora,verrucosa,206954,3.7,Shallow reef slope
1676,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,15,Pocillopora,verrucosa,206954,3.7,Shallow reef slope
1677,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,20,Pocillopora,verrucosa,206954,3.7,Shallow reef slope
1678,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,12,Pocillopora,verrucosa,206954,3.7,Shallow reef slope
1679,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,15,Pocillopora,verrucosa,206954,3.7,Shallow reef slope
1680,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,6,Millepora,dichotoma,NA,3.7,Shallow reef slope
1681,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,23,Millepora,dichotoma,NA,3.7,Shallow reef slope
1682,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,50,Millepora,dichotoma,NA,3.7,Shallow reef slope
1683,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,10,Pocillopora,verrucosa,NA,3.7,Shallow reef slope
1684,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,41,NA,NA,NA,3.7,Shallow reef slope
1685,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,3,Porites,sp.,NA,3.7,Shallow reef slope
1686,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,10,NA,NA,NA,3.7,Shallow reef slope
1687,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,13,NA,NA,NA,3.7,Shallow reef slope
1688,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,20,Pocillopora,sp.,NA,3.7,Shallow reef slope
1689,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,14,NA,NA,NA,3.7,Shallow reef slope
1690,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,31,Acropora,sp.,NA,3.7,Shallow reef slope
1691,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,0,Pocillopora,sp.,NA,3.7,Shallow reef slope
1692,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,66,NA,NA,NA,3.7,Shallow reef slope
1693,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,14,NA,NA,NA,3.7,Shallow reef slope
1694,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,9,NA,NA,NA,3.7,Shallow reef slope
1695,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,7,Leptastrea,purpurea,207470,3.7,Shallow reef slope
1696,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,5,Leptastrea,purpurea,207470,3.7,Shallow reef slope
1697,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,2,Pavona,varians,207303,3.7,Shallow reef slope
1698,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,5,Pavona,varians,207303,3.7,Shallow reef slope
1699,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,3,Pavona,varians,207303,3.7,Shallow reef slope
1700,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,4,Porites,rus,207231,3.7,Shallow reef slope
1701,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,3,Porites,rus,207231,3.7,Shallow reef slope
1702,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,3,Porites,rus,207231,3.7,Shallow reef slope
1703,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,3,Porites,sp.,206485,3.7,Shallow reef slope
1704,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,20,Porites,sp.,206485,3.7,Shallow reef slope
1705,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,20,Porites,sp.,206485,3.7,Shallow reef slope
1706,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,31,Porites,sp.,206485,3.7,Shallow reef slope
1707,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,34,Porites,sp.,206485,3.7,Shallow reef slope
1708,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,50,Porites,sp.,206485,3.7,Shallow reef slope
1709,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,7,Porites,sp.,206485,3.7,Shallow reef slope
1710,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,10,Porites,sp.,206485,3.7,Shallow reef slope
1711,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,16,Porites,sp.,206485,3.7,Shallow reef slope
1712,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,5,Porites,sp.,206485,3.7,Shallow reef slope
1713,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,4,Porites,sp.,206485,3.7,Shallow reef slope
1714,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,6,Porites,sp.,206485,3.7,Shallow reef slope
1715,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,3,Porites,sp.,206485,3.7,Shallow reef slope
1716,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,14,Porites,rus,207231,3.7,Shallow reef slope
1717,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,1,Porites,rus,207231,3.7,Shallow reef slope
1718,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,18,Porites,sp.,206485,3.7,Shallow reef slope
1719,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,4,Porites,sp.,206485,3.7,Shallow reef slope
1720,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,3,Porites,sp.,206485,3.7,Shallow reef slope
1721,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,4,Porites,sp.,206485,3.7,Shallow reef slope
1722,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,6,Porites,sp.,206485,3.7,Shallow reef slope
1723,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,5,Porites,sp.,206485,3.7,Shallow reef slope
1724,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,1,Porites,sp.,206485,3.7,Shallow reef slope
1725,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,7,Porites,sp.,206485,3.7,Shallow reef slope
1726,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,17,Porites,sp.,206485,3.7,Shallow reef slope
1727,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,11,Porites,rus,207231,3.7,Shallow reef slope
1728,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,32,Porites,sp.,206485,3.7,Shallow reef slope
1729,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,20,Porites,sp.,206485,3.7,Shallow reef slope
1730,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,20,Porites,sp.,206485,3.7,Shallow reef slope
1731,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,11,Porites,sp.,206485,3.7,Shallow reef slope
1732,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,6,Porites,sp.,206485,3.7,Shallow reef slope
1733,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,6,Porites,sp.,206485,3.7,Shallow reef slope
1734,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,21,Porites,sp.,206485,3.7,Shallow reef slope
1735,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,9,GAP,GAP,NA,3.7,Shallow reef slope
1736,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,108,GAP,GAP,NA,3.7,Shallow reef slope
1737,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,23,GAP,GAP,NA,3.7,Shallow reef slope
1738,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,19,GAP,GAP,NA,3.7,Shallow reef slope
1739,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,10,GAP,GAP,NA,3.7,Shallow reef slope
1740,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,20,GAP,GAP,NA,3.7,Shallow reef slope
1741,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,12,GAP,GAP,NA,3.7,Shallow reef slope
1742,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,15,GAP,GAP,NA,3.7,Shallow reef slope
1743,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,11,GAP,GAP,NA,3.7,Shallow reef slope
1744,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,20,GAP,GAP,NA,3.7,Shallow reef slope
1745,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,5,GAP,GAP,NA,3.7,Shallow reef slope
1746,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,38,GAP,GAP,NA,3.7,Shallow reef slope
1747,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,73,GAP,GAP,NA,3.7,Shallow reef slope
1748,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,60,GAP,GAP,NA,3.7,Shallow reef slope
1749,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,17,GAP,GAP,NA,3.7,Shallow reef slope
1750,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,19,GAP,GAP,NA,3.7,Shallow reef slope
1751,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,20,GAP,GAP,NA,3.7,Shallow reef slope
1752,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,3,GAP,GAP,NA,3.7,Shallow reef slope
1753,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,10,GAP,GAP,NA,3.7,Shallow reef slope
1754,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,8,Tridacna,sp.,205753,3.7,Shallow reef slope
1755,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,28,Tridacna,sp.,205753,3.7,Shallow reef slope
1756,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,11,Tridacna,sp.,205753,3.7,Shallow reef slope
1757,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,7,Tridacna,sp.,205753,3.7,Shallow reef slope
1758,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,3,Tridacna,sp.,205753,3.7,Shallow reef slope
1759,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,5,Tridacna,sp.,205753,3.7,Shallow reef slope
1760,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,7,NA,NA,NA,3.7,Shallow reef slope
1761,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,6,NA,NA,NA,3.7,Shallow reef slope
1762,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,4,NA,NA,NA,3.7,Shallow reef slope
1763,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,1,NA,NA,NA,3.7,Shallow reef slope
1764,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,14,Heteroxenia,sp.,204616,3.7,Shallow reef slope
1765,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,39,Heteroxenia,sp.,204616,3.7,Shallow reef slope
1766,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,3,Heteroxenia,sp.,204616,3.7,Shallow reef slope
1767,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,1,Heteroxenia,sp.,204616,3.7,Shallow reef slope
1768,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,7,Heteroxenia,sp.,204616,3.7,Shallow reef slope
1769,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,2,Heteroxenia,sp.,204616,3.7,Shallow reef slope
1770,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,10,Heteroxenia,sp.,204616,3.7,Shallow reef slope
1771,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,4,Heteroxenia,sp.,204616,3.7,Shallow reef slope
1772,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,15,Heteroxenia,sp.,204616,3.7,Shallow reef slope
1773,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,10,Heteroxenia,sp.,204616,3.7,Shallow reef slope
1774,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,26,Heteroxenia,sp.,204616,3.7,Shallow reef slope
1775,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,5,Heteroxenia,sp.,204616,3.7,Shallow reef slope
1776,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,1,Heteroxenia,sp.,204616,3.7,Shallow reef slope
1777,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,1,Heteroxenia,sp.,204616,3.7,Shallow reef slope
1778,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,5,Heteroxenia,sp.,204616,3.7,Shallow reef slope
1779,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,0,Heteroxenia,sp.,204616,3.7,Shallow reef slope
1780,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,2,NA,NA,NA,3.7,Shallow reef slope
1781,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,14,NA,NA,NA,3.7,Shallow reef slope
1782,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,14,NA,NA,NA,3.7,Shallow reef slope
1783,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,50,NA,NA,NA,3.7,Shallow reef slope
1784,E1E2,Modern,Egypt,El Quseir,Mangrove Bay,23/10/2023,25.8697167,34.419,4,NA,NA,NA,3.7,Shallow reef slope
1785,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,23,NA,NA,NA,4.3,Shallow reef slope
1786,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,13,NA,NA,NA,4.3,Shallow reef slope
1787,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,10,NA,NA,NA,4.3,Shallow reef slope
1788,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,7,NA,NA,NA,4.3,Shallow reef slope
1789,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,44,NA,NA,NA,4.3,Shallow reef slope
1790,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,18,NA,NA,NA,4.3,Shallow reef slope
1791,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,7,NA,NA,NA,4.3,Shallow reef slope
1792,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,2,NA,NA,NA,4.3,Shallow reef slope
1793,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,18,NA,NA,NA,4.3,Shallow reef slope
1794,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,47,NA,NA,NA,4.3,Shallow reef slope
1795,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,19,NA,NA,NA,4.3,Shallow reef slope
1796,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,7,NA,NA,NA,4.3,Shallow reef slope
1797,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,65,NA,NA,NA,4.3,Shallow reef slope
1798,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,29,NA,NA,NA,4.3,Shallow reef slope
1799,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,0,NA,NA,NA,4.3,Shallow reef slope
1800,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,4,NA,NA,NA,4.3,Shallow reef slope
1801,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,10,NA,NA,NA,4.3,Shallow reef slope
1802,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,6,NA,NA,NA,4.3,Shallow reef slope
1803,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,11,NA,NA,NA,4.3,Shallow reef slope
1804,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,13,NA,NA,NA,4.3,Shallow reef slope
1805,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,38,NA,NA,NA,4.3,Shallow reef slope
1806,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,25,NA,NA,NA,4.3,Shallow reef slope
1807,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,10,NA,NA,NA,4.3,Shallow reef slope
1808,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,12,NA,NA,NA,4.3,Shallow reef slope
1809,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,21,NA,NA,NA,4.3,Shallow reef slope
1810,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,2,NA,NA,NA,4.3,Shallow reef slope
1811,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,3,NA,NA,NA,4.3,Shallow reef slope
1812,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,0,NA,NA,NA,4.3,Shallow reef slope
1813,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,2,NA,NA,NA,4.3,Shallow reef slope
1814,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,40,NA,NA,NA,4.3,Shallow reef slope
1815,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,19,NA,NA,NA,4.3,Shallow reef slope
1816,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,58,NA,NA,NA,4.3,Shallow reef slope
1817,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,11,NA,NA,NA,4.3,Shallow reef slope
1818,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,7,NA,NA,NA,4.3,Shallow reef slope
1819,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,10,NA,NA,NA,4.3,Shallow reef slope
1820,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,26,NA,NA,NA,4.3,Shallow reef slope
1821,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,6,NA,NA,NA,4.3,Shallow reef slope
1822,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,18,NA,NA,NA,4.3,Shallow reef slope
1823,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,66,NA,NA,NA,4.3,Shallow reef slope
1824,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,2,NA,NA,NA,4.3,Shallow reef slope
1825,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,12,NA,NA,NA,4.3,Shallow reef slope
1826,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,3,NA,NA,NA,4.3,Shallow reef slope
1827,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,2,NA,NA,NA,4.3,Shallow reef slope
1828,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,12,NA,NA,NA,4.3,Shallow reef slope
1829,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,18,NA,NA,NA,4.3,Shallow reef slope
1830,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,11,NA,NA,NA,4.3,Shallow reef slope
1831,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,4,NA,NA,NA,4.3,Shallow reef slope
1832,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,3,NA,NA,NA,4.3,Shallow reef slope
1833,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,64,NA,NA,NA,4.3,Shallow reef slope
1834,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,5,NA,NA,NA,4.3,Shallow reef slope
1835,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,56,NA,NA,NA,4.3,Shallow reef slope
1836,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,7,NA,NA,NA,4.3,Shallow reef slope
1837,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,12,NA,NA,NA,4.3,Shallow reef slope
1838,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,6,NA,NA,NA,4.3,Shallow reef slope
1839,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,19,NA,NA,NA,4.3,Shallow reef slope
1840,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,16,NA,NA,NA,4.3,Shallow reef slope
1841,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,6,NA,NA,NA,4.3,Shallow reef slope
1842,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,2,NA,NA,NA,4.3,Shallow reef slope
1843,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,32,NA,NA,NA,4.3,Shallow reef slope
1844,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,130,NA,NA,NA,4.3,Shallow reef slope
1845,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,43,NA,NA,NA,4.3,Shallow reef slope
1846,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,63,NA,NA,NA,4.3,Shallow reef slope
1847,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,8,NA,NA,NA,4.3,Shallow reef slope
1848,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,50,NA,NA,NA,4.3,Shallow reef slope
1849,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,3,Acropora,sp.,205469,4.3,Shallow reef slope
1850,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,7,Acropora,squarrosa,207053,4.3,Shallow reef slope
1851,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,1,NA,NA,NA,4.3,Shallow reef slope
1852,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,0,NA,NA,NA,4.3,Shallow reef slope
1853,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,5,NA,NA,NA,4.3,Shallow reef slope
1854,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,5,NA,NA,NA,4.3,Shallow reef slope
1855,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,1,NA,NA,NA,4.3,Shallow reef slope
1856,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,4,NA,NA,NA,4.3,Shallow reef slope
1857,E3E4,Modern,Egypt,El Quseir,Mangrove Bay,25/10/2023,25.8697167,34.419,5,NA,NA,NA,4.3,Shallow reef slope
